cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,postal_code,state_code
16360080,0.0,16,8,3,M,1,90106,CA
13629030,29570.0,50,4,1,F,1,75256,TX
23178837,16406.7,74,10,0,F,2,55177,MN
20448765,27895.5,24,6,2,M,1,90174,CA
25906177,1761.5,33,8,0,M,2,20271,DC
24528150,19094.4,65,3,2,F,2,55402,MN
16359264,4779.2,33,3,5,F,2,90110,CA
19077184,24617.6,65,5,1,M,4,77158,TX
23162279,4689.6,76,2,0,M,2,90159,CA
16359468,4053.0,60,10,4,M,2,93769,CA
29987804,80220.8,37,7,0,M,1,76017,TX
25890578,874.8,70,7,0,F,2,10014,NY
29975814,0.0,18,10,0,F,1,10181,NY
23177205,29295.3,39,5,3,M,2,10236,NY
23171068,13716.5,29,4,0,M,2,75328,TX
31350518,7452.0,64,1,0,M,1,92708,CA
23172088,0.0,18,6,0,F,1,14622,NY
29975000,124757.6,45,5,0,M,1,75370,TX
19077548,40656.0,33,3,2,M,2,90065,CA
24526764,88986.6,49,7,4,F,2,28224,NC
19086074,48797.0,41,1,3,M,4,76160,TX
31338627,0.0,17,2,0,F,1,10138,NY
17718142,14396.2,48,5,3,F,2,97237,OR
13633310,31054.0,56,6,3,M,2,55113,MN
14998346,43936.2,43,3,7,F,4,96802,HI
23171680,27550.1,46,2,2,M,2,10148,NY
28623483,6589.6,42,2,3,F,2,46261,IN
19086970,18321.8,23,2,1,M,2,64199,MO
24535206,40897.8,55,2,4,F,2,60606,IL
19086522,81034.8,40,10,1,F,1,19113,PA
14989700,6814.5,77,7,2,F,4,92517,CA
29992292,18530.6,43,9,0,F,2,45219,OH
31342606,101650.8,30,0,1,F,2,10259,NY
23168824,12140.3,52,8,2,F,3,90141,CA
25892288,9056.9,59,5,0,F,1,90172,CA
21800688,201037.2,36,9,3,M,2,10152,NY
16358856,1215.5,38,8,5,F,2,78784,TX
31356981,0.0,15,0,0,M,1,85734,AZ
28629111,7319.6,41,1,3,M,4,76160,TX
23177409,3896.5,38,4,3,F,2,92173,CA
13629110,43737.0,67,7,1,M,2,90005,CA
17722302,17312.1,15,7,2,F,1,60666,IL
29995636,5816.8,28,7,1,M,2,78468,TX
17720079,29484.0,60,7,2,M,1,33249,FL
13634290,13058.0,28,7,3,F,2,75277,TX
16359672,3271.0,49,9,3,F,1,94299,CA
31359143,16488.7,39,9,0,F,1,85726,AZ
25902320,1438.5,28,4,1,F,4,38168,TN
16359060,3687.4,54,4,3,F,2,90186,CA
19075224,41183.8,34,4,4,M,4,74155,OK
28615062,7307.4,70,10,1,M,1,92505,CA
21814432,63356.8,63,6,1,F,1,10007,NY
28612185,4764.9,26,5,1,F,1,10140,NY
24534756,0.0,16,6,2,M,1,10148,NY
23177001,28280.7,63,7,0,M,1,60634,IL
31345826,0.0,15,5,0,M,1,90105,CA
24542262,21499.2,42,0,3,M,2,97203,OR
21801952,90472.2,69,12,1,M,1,92505,CA
23170456,12148.1,73,9,0,F,1,75204,TX
24528762,10765.8,76,4,2,F,2,90190,CA
20446380,10213.5,65,2,2,F,1,85205,AZ
29979730,39050.0,61,11,1,F,2,10079,NY
24531372,0.0,17,0,2,M,1,07117,NJ
23166580,1927.6,66,2,0,M,2,19160,PA
28633374,5638.1,68,2,1,F,2,77292,TX
17717856,37783.2,31,8,5,M,2,10086,NY
25891148,0.0,18,7,0,M,1,89194,NV
20441280,71502.0,59,5,2,F,1,90172,CA
23170660,5822.7,23,4,0,M,1,60664,IL
29990620,43760.2,75,5,0,M,4,70112,LA
28623462,5536.4,42,2,3,M,2,46261,IN
16357104,1429.9,63,3,3,F,1,85205,AZ
31346194,22650.4,42,2,2,F,2,97254,OR
29980588,26747.6,40,10,3,F,4,92804,CA
21804400,31387.2,69,12,1,F,2,37228,TN
16360488,1287.7,24,3,3,M,1,44126,OH
14993759,12760.0,20,5,2,M,1,60606,IL
20443665,65605.5,71,8,2,M,2,90005,CA
24535368,84749.4,45,3,3,F,2,10171,NY
21809744,23392.2,23,5,3,M,2,78734,TX
20449560,22170.0,93,10,2,F,4,90180,CA
14989986,15555.1,20,5,2,M,1,63152,MO
19078486,24376.8,34,3,3,F,3,37204,TN
31343687,64135.5,34,3,0,F,1,94149,CA
14989557,8174.1,39,9,3,F,2,97203,OR
28620648,11815.9,45,5,6,M,3,97248,OR
14988743,7705.5,79,9,2,F,3,76164,TX
17712331,8586.5,67,4,2,M,2,90159,CA
16355268,9926.1,57,7,4,M,4,10047,NY
27264300,115446.0,57,9,1,M,4,10229,NY
14989271,21613.9,68,7,2,M,2,10014,NY
21813984,15943.2,21,3,1,M,1,44126,OH
25887253,1255.0,76,3,0,M,2,90159,CA
13634900,0.0,16,8,1,F,1,96802,HI
16353840,27131.2,58,8,5,M,3,60625,IL
23166784,33844.3,59,4,0,F,1,90172,CA
19085542,55007.4,59,9,2,F,4,60666,IL
27265320,41778.0,23,4,0,F,3,92173,CA
23168416,0.0,20,8,0,F,1,95184,CA
17719507,0.0,11,10,2,F,1,73130,OK
27262260,60326.0,38,3,3,M,2,90048,CA
28624848,6084.8,55,5,3,M,2,78738,TX
24529536,85802.4,56,3,2,F,1,90172,CA
28633353,6314.3,70,6,1,M,2,77292,TX
16361508,2508.2,43,3,4,M,2,97203,OR
23168620,0.0,20,8,0,F,1,90105,CA
20446275,38521.5,61,8,4,M,2,74186,OK
14989843,34426.7,42,2,2,M,2,46256,IN
16352616,10705.8,54,4,4,M,2,60665,IL
25903422,0.0,18,7,0,F,1,90106,CA
29993678,16757.4,48,8,2,M,2,02149,MA
20443890,9718.5,70,7,2,F,2,45246,OH
27249780,111776.0,35,7,2,F,3,37208,TN
25900059,2386.4,36,3,2,F,2,80986,CO
24539202,34740.0,59,7,3,M,2,93769,CA
13634820,9129.0,67,7,1,M,2,80274,CO
13628050,4626.0,79,9,1,F,3,10105,NY
14990272,52434.8,56,5,2,F,1,90172,CA
27269520,19832.0,33,5,2,F,2,43272,OH
21814960,31998.2,29,11,2,M,2,38140,TN
25893941,8229.8,38,5,3,M,3,21231,MD
20450925,21016.5,34,10,4,F,3,85023,AZ
20445135,143377.5,58,5,3,M,2,80243,CO
19078038,0.0,17,2,1,F,1,10079,NY
20444460,8668.5,84,11,2,F,2,53268,WI
25895632,3931.3,49,6,0,M,1,10056,NY
25898957,8418.3,38,5,3,M,2,90145,CA
23167192,19361.0,73,4,0,M,2,37228,TN
27252880,6742.0,19,6,0,F,1,14686,NY
14993187,0.0,18,3,2,M,1,90095,CA
31351231,49824.9,54,4,1,F,2,96849,HI
16358040,0.0,20,5,3,F,1,60607,IL
27251780,61348.0,64,6,0,F,2,98137,WA
21811088,80571.4,45,8,1,F,1,10262,NY
31354819,90369.3,58,8,1,F,4,60666,IL
28633290,0.0,16,8,1,F,1,96802,HI
25889476,5358.8,45,2,0,F,1,90152,CA
23176185,16849.0,27,2,0,M,2,85028,AZ
28626318,2761.1,49,9,1,M,1,44101,OH
23175573,31458.0,58,4,1,M,2,77105,TX
24531984,101278.8,46,4,7,M,3,97248,OR
13627520,47668.0,55,4,1,F,1,90172,CA
19077100,24925.6,22,1,2,M,2,10153,NY
20448195,57015.0,65,2,2,M,2,44127,OH
31342951,100533.0,31,1,2,F,3,10051,NY
21805216,0.0,15,3,1,F,1,94174,CA
20450355,28561.5,43,10,5,M,2,94180,CA
24530598,14419.8,84,2,2,F,2,19117,PA
24535818,95225.4,42,0,2,F,3,77044,TX
28612164,2111.1,43,3,1,F,1,80275,CO
17725318,51924.6,37,4,7,F,4,96802,HI
28615083,3266.3,74,4,1,M,2,77099,TX
21810640,39782.6,69,10,1,M,2,64115,MO
13625480,44554.0,60,10,3,F,4,10138,NY
14996245,4830.1,68,8,2,F,4,85046,AZ
20440140,10845.0,67,4,2,M,2,55402,MN
31347620,0.0,17,2,0,F,1,10047,NY
13628130,15684.0,54,4,3,F,2,60654,IL
27260180,191170.0,53,5,1,M,2,80243,CO
16361712,2082.4,36,6,5,F,2,43272,OH
20452395,45102.0,74,7,2,M,2,77292,TX
17720222,14617.2,68,5,2,F,2,55174,MN
28629048,8623.4,56,6,2,F,2,93769,CA
25888374,1904.8,40,7,0,F,2,10126,NY
20443320,84399.0,49,6,7,M,3,97248,OR
28629069,4053.0,58,8,2,M,2,93769,CA
13625970,12106.0,20,5,1,M,1,77083,TX
28613592,1681.0,34,4,3,F,3,92513,CA
31351576,30578.5,38,8,3,F,2,90048,CA
28619283,9110.0,49,9,1,M,1,15273,PA
24532758,71467.2,55,3,3,F,2,90003,CA
31352657,25366.7,46,4,0,M,1,87129,NM
19088356,11368.0,66,6,1,F,4,10194,NY
20440035,0.0,18,7,2,F,1,90750,CA
20448885,11002.5,33,9,3,M,2,90166,CA
20449335,28950.0,62,9,3,M,2,93769,CA
27261160,12710.0,77,9,0,M,2,14667,NY
21813168,150493.2,39,12,1,F,1,19113,PA
29989476,28925.6,53,13,0,M,1,44101,OH
25887272,1345.8,82,9,0,F,2,90159,CA
28626297,15160.7,33,3,1,M,1,75310,TX
28617792,10010.3,55,4,1,F,1,90172,CA
16357836,0.0,18,10,3,F,1,94150,CA
27257080,0.0,15,2,0,M,1,07117,NJ
19080852,24043.6,82,2,1,M,2,94162,CA
19079018,0.0,15,7,1,M,1,64132,MO
20447295,0.0,20,9,2,F,1,94150,CA
20447520,141184.5,56,3,4,M,2,60607,IL
17715633,9794.2,57,4,2,F,2,19160,PA
25890597,5515.7,49,6,0,M,1,77151,TX
27263280,48600.0,47,9,0,M,1,10042,NY
23170473,53335.9,63,9,0,F,4,60663,IL
16358244,9809.5,50,10,6,F,3,90047,CA
13633840,54647.0,49,9,1,M,1,76129,TX
17717999,0.0,11,10,2,M,1,67276,KS
29984460,0.0,22,7,0,M,1,78707,TX
20445255,0.0,21,3,2,M,1,90095,CA
31343296,109636.4,54,3,0,F,1,90172,CA
27267480,12264.0,21,2,0,M,1,44126,OH
14993044,21250.9,26,5,2,M,2,75328,TX
14993473,22924.0,44,4,3,M,2,20126,DC
29977486,15411.0,82,12,0,F,3,76164,TX
13630660,3240.0,65,2,1,M,1,92708,CA
13630700,5808.0,20,2,1,F,1,60606,IL
20441730,44368.5,48,5,2,M,1,94256,CA
19084156,4095.0,30,9,3,F,4,94272,CA
20439465,51591.0,59,6,2,F,2,75270,TX
20447070,19705.5,77,4,2,F,2,78754,TX
19076204,34266.4,47,7,1,F,1,23570,VA
20446500,18898.5,42,5,2,M,1,02158,MA
20444115,27565.5,41,8,4,F,2,77089,TX
24526314,73436.4,38,6,4,M,2,10161,NY
25891167,497.8,27,3,0,M,1,19107,PA
24527376,89753.4,57,5,2,M,2,75270,TX
21803216,101184.2,51,4,1,F,2,90091,CA
16350660,5585.6,60,9,3,M,2,94161,CA
14991229,47646.5,35,5,5,M,3,21231,MD
14990415,3045.9,20,5,2,F,1,94103,CA
28619262,2887.5,20,2,1,M,1,60625,IL
31343319,30709.6,48,8,0,F,1,43241,OH
14995288,2971.1,72,2,2,F,2,60624,IL
21805744,115939.2,43,6,5,M,2,90105,CA
20448660,30327.0,39,6,4,F,2,37232,TN
13625930,11725.0,31,1,1,M,1,10210,NY
16353228,5855.8,37,6,3,F,1,94149,CA
24527538,6154.2,30,7,2,F,1,45471,OH
13630780,9622.0,47,7,2,M,2,96822,HI
23164115,20761.1,63,6,2,F,2,77083,TX
27266540,24620.0,40,2,0,F,1,92811,CA
19074734,29197.0,37,7,3,F,2,10209,NY
14995145,0.0,19,4,2,M,1,64136,MO
24540264,65266.2,47,5,4,F,2,02149,MA
24533820,0.0,18,1,2,F,1,77140,TX
29974714,14531.0,76,6,0,M,2,90159,CA
16353552,3919.2,42,12,6,M,2,98165,WA
13631720,93060.0,51,1,1,M,2,53269,WI
31353025,0.0,16,1,0,F,1,92817,CA
19080362,17364.2,32,2,4,M,2,60632,IL
17722159,21552.7,31,8,4,M,2,37232,TN
27269600,16076.0,22,3,0,F,1,21257,MD
14990943,17252.4,55,5,4,F,2,60654,IL
17724382,33629.7,50,7,3,F,4,45275,OH
13631760,2772.0,23,2,2,F,4,07301,NJ
31356613,71424.2,55,5,2,M,2,55113,MN
27253000,35608.0,21,2,1,M,2,10153,NY
13625030,5787.0,19,4,1,M,1,90785,CA
29994492,26472.6,90,10,0,M,2,74146,OK
25895062,2365.3,37,3,2,M,2,60634,IL
16360284,3998.6,41,11,6,M,2,94180,CA
27256020,24970.0,24,5,2,M,4,30359,GA
19081300,16709.0,61,1,1,F,2,40564,KY
27264380,36072.0,36,8,2,F,2,10154,NY
13628620,0.0,16,6,1,M,1,90105,CA
20442645,40954.5,64,11,3,F,3,02171,MA
19083218,4760.0,19,4,1,F,1,74186,OK
21804032,123936.8,54,6,1,F,1,90172,CA
23174349,13552.5,57,3,2,F,2,94225,CA
24539040,13627.8,25,2,3,F,4,38168,TN
25890616,5828.4,51,6,5,M,4,90750,CA
17723810,8710.0,19,5,2,M,1,10083,NY
17713410,26730.6,46,3,4,F,2,87194,NM
21805664,0.0,15,3,1,M,1,07117,NJ
27251860,23450.0,30,2,0,M,1,10210,NY
31350840,0.0,13,5,0,F,1,96822,HI
13629640,5779.0,80,10,1,F,2,53268,WI
25895081,8305.8,38,5,2,F,2,60634,IL
16353024,10010.3,57,6,3,F,1,90172,CA
13632290,7701.0,26,5,2,M,2,40214,KY
17722666,33577.7,25,11,2,F,1,20129,DC
29985274,11048.4,89,9,0,M,2,77168,TX
21806112,114584.6,39,12,4,F,2,60632,IL
23173941,19630.8,63,9,1,M,2,92817,CA
14991658,10832.8,44,4,4,F,2,97254,OR
17712838,57033.6,37,4,2,F,2,94145,CA
29988662,0.0,19,11,0,M,1,32228,FL
27261280,0.0,13,7,0,F,1,14622,NY
17714125,39214.5,33,10,5,M,2,33157,FL
24524928,0.0,15,2,2,M,1,77058,TX
20437650,16200.0,94,11,2,F,2,46260,IN
14997631,2180.2,30,9,2,M,1,94606,CA
31342583,17887.1,18,3,0,F,1,90191,CA
17717284,19340.1,29,6,5,F,2,60621,IL
21801504,179933.0,53,6,3,M,2,77083,TX
19079424,16685.2,20,5,1,F,1,40230,KY
25902871,3176.4,28,4,1,F,2,10260,NY
31342238,0.0,15,7,0,F,1,63137,MO
16361220,2584.5,32,11,4,M,2,38140,TN
16355880,0.0,19,4,3,F,1,77140,TX
27267520,47766.0,75,7,0,M,2,53244,WI
19082770,48262.2,53,3,2,M,2,53277,WI
13633270,12310.0,41,1,1,F,1,92811,CA
13629600,57642.0,60,10,2,M,2,28223,NC
25902852,5159.4,27,3,1,M,2,10260,NY
24530922,89195.4,55,3,3,F,2,15279,PA
24529086,146716.2,43,1,3,F,2,10104,NY
29985604,0.0,20,12,0,F,1,60636,IL
28633332,29877.5,55,5,1,M,3,75346,TX
17717427,0.0,11,10,2,F,1,97254,OR
24525864,80197.2,61,9,4,F,4,10138,NY
28623525,0.0,15,7,1,F,1,46261,IN
16352124,2480.5,35,5,5,M,4,73154,OK
16359996,3541.6,22,7,3,F,1,55113,MN
24539814,104187.6,41,9,2,F,1,19113,PA
16354248,0.0,18,3,3,M,1,07117,NJ
14997389,1750.1,27,6,2,M,1,90168,CA
24526152,25842.6,79,7,2,F,2,60647,IL
31355164,81668.4,56,6,1,F,2,77105,TX
25896734,7913.5,35,2,3,M,3,02172,MA
24541038,28339.2,52,0,4,F,2,10160,NY
27256100,9252.0,78,10,0,F,3,10105,NY
27258100,23226.0,39,7,2,F,2,93702,CA
23172921,21415.7,43,2,3,M,2,90048,CA
14996102,28411.9,31,10,2,F,1,20129,DC
21802320,148704.4,31,4,4,M,4,90057,CA
17723524,47136.7,41,8,4,F,2,02149,MA
29986132,9605.2,66,6,0,F,2,78277,TX
24538140,10692.0,30,3,3,F,2,40214,KY
14995959,48737.7,55,5,3,M,2,77105,TX
25906215,3774.0,53,10,0,F,1,98111,WA
13631230,56384.0,36,3,3,M,4,60648,IL
20446950,24357.0,38,5,4,M,4,40213,KY
25891718,8397.2,35,2,1,F,2,10259,NY
27260260,8870.0,65,7,0,F,2,10101,NY
24528924,91764.0,53,1,3,M,2,60665,IL
16356612,0.0,17,9,3,M,1,73179,OK
23162908,0.0,20,8,0,F,1,90061,CA
31353738,96671.3,32,2,0,F,1,93728,CA
14987885,29202.8,48,7,6,F,4,10181,NY
21804928,81606.2,42,5,1,F,1,90138,CA
14988457,9678.9,29,8,2,F,2,73169,OK
14995816,99651.2,52,2,2,M,2,90186,CA
13631270,0.0,17,2,1,F,1,23541,VA
31357694,72983.6,35,5,3,M,2,92173,CA
17715204,19819.8,25,7,2,M,1,10164,NY
16351596,2271.8,31,7,5,F,2,10138,NY
17717648,58185.4,49,5,3,F,2,10126,NY
25889495,3221.8,39,6,0,F,2,37229,TN
29996164,20889.0,30,9,2,F,3,21227,MD
23169232,31778.2,58,3,1,F,2,10126,NY
31346539,0.0,15,7,0,M,1,97248,OR
23179262,28358.8,46,2,5,F,4,96802,HI
25888412,8465.3,64,11,2,F,4,10138,NY
29982788,0.0,20,5,0,M,1,07117,NJ
31337546,35719.0,57,7,2,M,2,90785,CA
23168008,49296.7,63,9,2,F,2,94174,CA
13630250,0.0,15,7,1,F,1,46261,IN
24529374,21502.8,62,0,2,F,4,38132,TN
17723238,98657.0,36,3,2,M,3,90173,CA
29983646,0.0,20,12,0,M,1,97248,OR
21810272,105744.6,30,3,3,M,3,60651,IL
13624990,37180.0,66,6,1,M,2,10007,NY
25898425,2386.4,51,8,1,M,2,10171,NY
29985846,45544.4,35,5,1,F,3,48206,MI
29980830,6091.8,23,8,0,F,1,94103,CA
31351944,9630.1,19,4,0,F,1,23541,VA
13631800,0.0,16,8,1,M,1,60637,IL
27269640,18258.0,66,8,0,M,2,80274,CO
27266420,66226.0,55,7,0,M,2,46240,IN
31358407,21571.7,69,9,0,F,2,10276,NY
25904505,2662.1,34,10,2,F,3,85023,AZ
13626580,45629.0,45,5,3,F,3,48208,MI
29986418,71678.2,38,8,2,F,2,85032,AZ
19077590,47712.0,50,3,1,F,1,77287,TX
19079956,0.0,16,1,1,M,1,07117,NJ
21812352,59170.8,30,3,3,F,2,90110,CA
29983888,41560.2,74,14,0,M,3,46227,IN
24540750,19807.2,74,2,2,F,2,53244,WI
20451150,42777.0,36,3,4,M,3,85022,AZ
27265400,0.0,16,3,0,M,1,77105,TX
28622034,9096.6,31,1,4,F,2,95137,CA
31356958,81045.1,55,5,1,M,2,85734,AZ
16361304,30273.0,61,8,3,M,2,77034,TX
13629270,15795.0,64,4,1,M,2,45246,OH
28631862,8931.7,40,10,3,M,2,80268,CO
19087418,5945.8,56,6,2,F,2,48202,MI
29990048,43648.0,55,5,2,F,4,43630,OH
27250800,99462.0,62,4,0,F,2,60639,IL
28624890,0.0,17,2,1,F,1,78738,TX
21810352,54262.0,48,11,6,F,2,94150,CA
17712981,0.0,9,8,2,F,1,10181,NY
31346907,226701.8,43,3,1,F,3,60650,IL
17724746,187404.1,54,8,2,M,2,77034,TX
21813616,0.0,15,10,1,F,1,02149,MA
14994287,42609.6,50,9,7,M,4,32228,FL
20440830,66294.0,35,2,3,F,2,10259,NY
20441505,0.0,22,4,2,F,1,60606,IL
13625520,8005.0,34,4,3,F,3,92513,CA
20449905,18465.0,45,2,2,F,1,92811,CA
27254060,53772.0,34,6,0,F,2,95101,CA
14990657,0.0,16,8,2,M,1,64132,MO
13632860,8423.0,39,5,1,F,2,45219,OH
28630497,3998.6,39,9,4,M,2,94180,CA
23175369,22656.1,49,5,0,M,1,10118,NY
25906196,1946.4,57,4,0,F,1,55481,MN
31348333,71392.0,60,0,0,F,2,98162,WA
13633880,76376.0,57,7,2,M,2,48202,MI
24526926,44010.0,46,4,3,M,2,98133,WA
24527862,0.0,16,6,2,M,1,48208,MI
17713124,57920.2,55,12,4,F,4,10138,NY
31344745,0.0,17,2,0,M,1,60654,IL
27267560,63464.0,35,7,3,M,2,92173,CA
16352412,8172.6,54,4,3,F,2,90091,CA
13625640,14357.0,78,8,1,F,2,60647,IL
19085052,30304.4,50,7,1,F,1,92126,CA
20444685,18996.0,60,7,3,F,4,60664,IL
16361832,8387.8,44,4,8,F,4,96802,HI
28622055,3306.7,31,1,4,M,2,95137,CA
23166801,9479.9,53,9,0,F,1,43241,OH
24533370,51123.6,76,4,2,M,2,53268,WI
28613529,0.0,18,3,1,F,1,10138,NY
17721730,25858.3,66,3,2,M,4,70112,LA
23173737,8917.6,36,2,2,F,2,80986,CO
20445825,51709.5,57,4,3,M,2,53277,WI
16356936,2020.6,49,9,4,M,2,96822,HI
14989414,0.0,18,3,2,M,1,77036,TX
23162500,40262.7,45,1,0,M,1,75370,TX
20450130,49050.0,58,5,3,F,4,77061,TX
29989190,14058.0,46,6,0,M,2,07171,NJ
20438670,0.0,22,4,2,F,1,19152,PA
28614978,17665.2,58,8,1,M,2,85206,AZ
14991944,20780.1,71,11,2,M,3,46227,IN
19078976,77949.2,44,4,6,M,2,64132,MO
20442870,90363.0,46,3,6,F,2,90105,CA
14992329,51993.7,56,6,3,M,4,10047,NY
28624827,714.0,19,4,1,F,1,74186,OK
27265440,45516.0,30,2,2,F,2,90110,CA
29981402,17410.8,86,6,0,F,2,10088,NY
21807008,0.0,16,4,1,M,1,77095,TX
20450475,61891.5,39,6,5,M,2,10236,NY
27264340,31448.0,41,3,0,F,1,92176,CA
25891737,7770.6,44,10,1,M,2,10259,NY
16360896,7686.6,68,8,3,M,2,10276,NY
16353960,2295.9,21,6,3,F,1,15279,PA
21805296,288610.4,52,5,1,M,1,32272,FL
28615020,6299.0,32,2,1,M,2,77210,TX
20445705,22336.5,48,5,6,M,2,73179,OK
16350576,9356.3,62,12,5,F,4,10138,NY
27259240,5716.0,83,5,0,M,4,92505,CA
23170881,14698.4,35,1,1,F,3,48206,MI
31350863,96314.8,37,7,0,F,1,40263,KY
25900629,4961.3,41,8,0,M,2,37215,TN
13626050,16957.0,35,5,1,F,2,37229,TN
14993858,10584.2,48,8,3,M,2,96822,HI
24536430,33030.0,40,5,4,F,2,92821,CA
13627190,23843.0,60,10,2,F,2,60665,IL
20441625,18108.0,74,11,2,F,2,37228,TN
24533532,22384.8,31,8,2,M,1,90140,CA
16357224,3818.4,36,6,6,F,2,90145,CA
13630170,0.0,17,2,1,M,1,90095,CA
24525540,70650.0,59,7,2,F,1,10259,NY
20442420,5991.0,92,9,2,M,2,10248,NY
21803664,0.0,13,8,1,M,1,10104,NY
23176389,12905.0,73,9,0,F,4,85049,AZ
14988556,0.0,17,2,2,F,1,77083,TX
27268540,166732.0,46,8,0,F,1,10236,NY
27251940,24212.0,19,6,0,M,1,77083,TX
17714632,39878.8,42,7,7,M,4,90750,CA
31341157,0.0,14,6,0,M,1,48208,MI
21806192,205548.2,57,9,1,M,3,38132,TN
28627662,1145.8,64,4,1,M,4,94127,CA
24533694,0.0,17,7,2,M,1,60636,IL
13633390,0.0,15,7,1,F,1,90106,CA
27257160,120484.0,41,3,4,F,2,90105,CA
20451720,40858.5,62,9,2,M,1,90195,CA
23166376,22766.2,53,9,1,M,2,10104,NY
14994859,14424.3,21,6,2,F,1,60607,IL
25900648,1928.7,39,6,0,M,4,92806,CA
20449680,44002.5,55,2,2,F,2,90135,CA
28617813,2803.9,49,9,1,F,1,43241,OH
25901218,1036.6,68,5,0,M,4,94127,CA
23165356,0.0,18,6,0,M,1,90750,CA
21800320,151780.2,49,5,5,F,4,90061,CA
28621992,1602.9,54,4,1,F,2,98186,WA
28616427,1560.5,38,8,2,F,2,97203,OR
28624764,7306.1,53,3,3,F,2,74186,OK
19075182,39281.2,33,3,3,F,4,10070,NY
13627600,43691.0,69,9,1,M,2,90067,CA
17717141,10514.4,80,7,2,M,1,53264,WI
29993392,74591.0,57,7,0,M,2,55422,MN
31357303,59818.4,34,4,2,F,4,97297,OR
19079914,72251.2,40,5,1,M,1,77036,TX
19085948,36160.6,30,9,1,F,1,20129,DC
31343664,0.0,16,1,0,M,1,60606,IL
13631840,19840.0,51,1,3,F,4,43630,OH
16357140,2603.2,63,3,3,F,2,10084,NY
17715997,36250.5,30,6,2,F,1,94149,CA
13632820,25829.0,30,9,1,F,1,20129,DC
19079382,21957.6,54,4,3,F,2,60654,IL
25901750,7553.3,62,9,2,M,2,90174,CA
13626620,4604.0,66,6,1,F,2,10014,NY
23168212,4203.2,71,7,0,F,3,38166,TN
23164132,0.0,20,1,0,F,1,77083,TX
24533982,52925.4,38,6,4,M,4,90176,CA
28619220,27131.2,56,6,3,M,3,60625,IL
16355592,2318.6,86,6,3,F,2,77168,TX
24541362,16882.2,71,9,2,F,2,10276,NY
21815776,103849.2,41,4,6,F,4,96802,HI
31354451,131615.2,35,5,2,M,2,78784,TX
16355388,0.0,19,4,3,M,1,92178,CA
20439810,0.0,18,7,2,F,1,78473,TX
24532308,66015.0,38,6,4,M,2,93702,CA
27253940,11696.0,83,5,0,F,1,33653,FL
31345090,25145.9,18,3,0,F,1,15279,PA
17724239,48573.2,48,5,3,F,4,43688,OH
21800768,115840.4,59,12,3,F,4,10138,NY
23166172,26100.3,60,6,1,M,2,10079,NY
16351800,3738.8,24,3,4,M,2,10153,NY
29977772,35184.6,35,5,3,F,2,33157,FL
27266460,115764.0,39,11,0,F,1,19113,PA
31353002,49183.2,58,7,1,F,2,92817,CA
16351512,3358.5,33,3,6,F,2,33157,FL
19087908,59544.8,40,10,3,M,2,80268,CO
17715347,30995.9,55,12,3,F,2,60665,IL
29993106,127340.4,44,14,0,F,1,19113,PA
16361340,1242.8,32,11,4,M,2,94260,CA
20448540,34809.0,69,6,2,M,3,90130,CA
28633227,0.0,14,6,1,M,1,96802,HI
29978586,63866.0,49,9,0,M,1,77151,TX
29976914,19357.8,32,11,0,F,2,73169,OK
19083176,48707.4,53,3,3,F,2,74186,OK
17721587,0.0,12,4,2,M,1,94225,CA
28619241,1643.5,19,4,1,M,1,60625,IL
14995673,18236.9,37,7,4,M,2,37232,TN
23164540,21296.4,36,2,0,M,2,77210,TX
28624869,6405.0,58,8,3,F,2,78738,TX
16357344,2792.0,41,11,6,F,2,90048,CA
23174961,26581.0,67,3,0,M,2,10079,NY
27261320,6480.0,64,3,0,M,1,92708,CA
25888963,16350.4,55,2,2,M,3,19152,PA
27250920,20050.0,35,7,0,F,2,10126,NY
23171901,39093.3,35,1,0,M,1,21254,MD
16355184,3861.3,21,6,3,M,1,90003,CA
23169453,69981.9,48,4,1,F,3,60650,IL
16352736,6733.6,51,11,4,M,2,10104,NY
17714346,8981.7,50,5,4,F,3,14686,NY
25899527,2436.4,71,8,0,F,1,74168,OK
28613550,0.0,16,1,1,M,1,10138,NY
13629680,17110.0,69,9,1,F,1,75204,TX
29982216,8786.8,92,12,0,M,2,10248,NY
23172513,21655.0,62,8,2,F,2,78738,TX
16349964,0.0,17,9,3,M,1,77058,TX
31354796,0.0,16,1,0,F,1,90174,CA
31341502,0.0,16,1,0,M,1,77036,TX
14987456,0.0,15,4,2,M,1,77058,TX
29987232,5372.4,24,6,0,F,1,53277,WI
28629090,0.0,16,1,1,F,1,93769,CA
20448210,12517.5,24,6,2,F,1,92155,CA
20443215,19035.0,60,7,2,M,2,85048,AZ
27263360,188246.0,51,3,2,M,2,60607,IL
24534144,63210.6,59,7,3,F,2,80243,CO
19084604,0.0,16,1,1,M,1,43630,OH
23165577,21459.0,78,4,0,M,2,92149,CA
24538590,31606.2,53,1,2,F,2,90186,CA
27263440,186120.0,50,2,0,M,2,53269,WI
27255040,95336.0,54,5,0,F,1,90172,CA
23170677,11556.0,45,1,3,F,4,60636,IL
20451840,0.0,22,4,2,F,1,21207,MD
19085458,27560.4,65,5,1,F,2,43653,OH
13627680,0.0,17,2,1,M,1,60606,IL
27261360,115224.0,58,10,2,M,2,60606,IL
24532146,0.0,19,2,2,M,1,10126,NY
